url,Title link,Title link_link,Mediainner image,Description,Buy link_link,Video link_link,Website link_link
http://iotlist.co/?page=27,StickR TrackR: Locate anything in seconds using your iPhone or Android,http://iotlist.co/posts/stickr-trackr-locate-anything-in-seconds-using-your-iphone-or-android,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/397/file/xl_banner_408_31333932313535383434303239.png,"StickR TrackR can easily attach to keys through its included key loop or can be stuck to almost anything with included double sided sticky tape. Using the smartphone app, you can see how far away you are from the item. With a tap of your finger, you can cause the lost item to ring, finding it in seconds",http://www.button-trackr.com/preorder/checkout,http://iotlist.co/posts/stickr-trackr-locate-anything-in-seconds-using-your-iphone-or-android,http://www.button-trackr.com/
http://iotlist.co/?page=28,StickR TrackR: Locate anything in seconds using your iPhone or Android,http://iotlist.co/posts/stickr-trackr-locate-anything-in-seconds-using-your-iphone-or-android,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/397/file/xl_banner_408_31333932313535383434303239.png,"StickR TrackR can easily attach to keys through its included key loop or can be stuck to almost anything with included double sided sticky tape. Using the smartphone app, you can see how far away you are from the item. With a tap of your finger, you can cause the lost item to ring, finding it in seconds",http://www.button-trackr.com/preorder/checkout,http://iotlist.co/posts/stickr-trackr-locate-anything-in-seconds-using-your-iphone-or-android,http://www.button-trackr.com/
http://iotlist.co/?page=2,Sugr Cube: Smart wifi speaker,http://iotlist.co/posts/sugr-cube-smart-wifi-speaker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1025/file/sugr.jpg,Sugr Cube is a wifi speaker that has gesture controls. The speaker uses wifi so it has a more stable connection than bluetooth and with the gesture control makes it fun for everyone in the family to play with. There are a ton of good options for connected speakers and Sugr Cube can be added to that list.,http://amzn.to/1m2aKwX,http://iotlist.co/posts/sugr-cube-smart-wifi-speaker,http://www.sugrsugr.com/
http://iotlist.co/,Sugr Cube: Smart wifi speaker,http://iotlist.co/posts/sugr-cube-smart-wifi-speaker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1025/file/sugr.jpg,Sugr Cube is a wifi speaker that has gesture controls. The speaker uses wifi so it has a more stable connection than bluetooth and with the gesture control makes it fun for everyone in the family to play with. There are a ton of good options for connected speakers and Sugr Cube can be added to that list.,http://amzn.to/1m2aKwX,http://iotlist.co/posts/sugr-cube-smart-wifi-speaker,http://www.sugrsugr.com/
http://iotlist.co/?page=7,Switchmate: Smart lighting made simple,http://iotlist.co/posts/switchmate-smart-lighting-made-simple,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/940/file/20150221041842-untitled.39.png,Switchmate provides a easy way for you to convert your home into a smart lighting oasis. Switchmate snaps over your standard light switch making it a smart light in seconds. This is the easy installation we have seen for a DYI smart lighting product in the market. We met with the team from Switchmate and review the product a few weeks back. It worked as advertised. If you are building a smart home you understand the issues with trying to keep your lights in smart state while allowing your family to still use the light switch. Switchmate seems to be a good compromise.,https://www.indiegogo.com/projects/switchmate-smart-lighting-made-simple,http://iotlist.co/posts/switchmate-smart-lighting-made-simple,http://www.myswitchmate.com/
http://iotlist.co/?page=17,Sync Smartband: A family activity tracker,http://iotlist.co/posts/sync-smartband-a-family-activity-tracker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/703/file/blue.png,"Sync tracks steps, calories, and REM sleep, notifies you if loved ones wander too far and stores emergency health information.",https://www.indiegogo.com/projects/sync-smartband-the-first-family-health-location-and-activity-tracker?sa=0&sp=0,http://iotlist.co/posts/sync-smartband-a-family-activity-tracker,http://www.actvcontent.com/
http://iotlist.co/?page=18,Table Air: Smart air purifier,http://iotlist.co/posts/table-air-smart-air-purifier,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/662/file/03644a85cbd2a149471d4ffb130f8105_large.jpg,Table Air is an efficient smart air purifier with a stylish design that blends well with the environment wherever you need it.,https://www.kickstarter.com/projects/1157856441/table-air?ref=category,http://iotlist.co/posts/table-air-smart-air-purifier,http://www.ventilation.com.cn/
http://iotlist.co/?page=38,tadoå¡: The connected heating system,http://iotlist.co/posts/tado-the-connected-heating-system,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/108/file/tado-produktuebersicht.jpg,tadoå¡ is a connected heating system. It replaces an existing thermostat on the wall or is attached directly to the heating boiler. It communicates with your smartphone using your home internet connection.,https://www.tado.com/gb/shop/#/startpage,http://iotlist.co/posts/tado-the-connected-heating-system,http://www.tado.com/gb/
http://iotlist.co/?page=6,Tagg Plus: Pet tracker collar,http://iotlist.co/posts/tagg-plus-pet-tracker-collar,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/962/file/61SdqBQRayL._SL1200_.jpg,Peace of mind is a great trait of connected devices. Tagg delivers on this trait for all pet owners. Pretty easy setup and add features such as activity tracking makes great use of GPS.,http://amzn.to/1HxzeWa,http://iotlist.co/posts/tagg-plus-pet-tracker-collar,http://www.pettracker.com/
http://iotlist.co/?page=22,TAGG: Pet Tracker,http://iotlist.co/posts/tagg-pet-tracker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/537/file/31yaKlDD7XL.jpg,The lightweight dog GPS device attaches to most collars and lets you locate and track your dog using a computer or smartphone.,http://amzn.to/1D4dYAZ,http://iotlist.co/posts/tagg-pet-tracker,http://www.pettracker.com/pet-gps/tagg-dog-tracking-features
http://iotlist.co/?page=23,TAGG: Pet Tracker,http://iotlist.co/posts/tagg-pet-tracker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/537/file/31yaKlDD7XL.jpg,The lightweight dog GPS device attaches to most collars and lets you locate and track your dog using a computer or smartphone.,http://amzn.to/1D4dYAZ,http://iotlist.co/posts/tagg-pet-tracker,http://www.pettracker.com/pet-gps/tagg-dog-tracking-features
http://iotlist.co/?page=11,TAH: Bluetooth device for internet of things,http://iotlist.co/posts/tah-bluetooth-device-for-internet-of-things,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/883/file/Screen_Shot_2014-11-21_at_4.41.40_PM.png,Lego blocks for the internet of things. It is now easier than ever to connect your smart devices to everything around you with Tah!,http://tah.io/get,http://iotlist.co/posts/tah-bluetooth-device-for-internet-of-things,http://tah.io/
http://iotlist.co/?page=10,Tapt: Smart light switch,http://iotlist.co/posts/tapt-smart-light-switch,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/904/file/31qwet-sMnL._SL500_AA300_.jpg,"Tapt replaces your basic single-pole wall switch with two smart switches that give you one-touch control over all sorts of things, including smart bulbs that have been manually turned off.",http://amzn.to/1BMsrlp,http://iotlist.co/posts/tapt-smart-light-switch,http://www.wink.com/products/quirkyge-tapt-light-switch/
http://iotlist.co/?page=36,TellSpec: Tell you what is in your food,http://iotlist.co/posts/tellspec-tell-you-what-is-in-your-food,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/254/file/TellSpec-food.jpg,"A revolutionary hand-held device that tells you the allergens, chemicals, nutrients, calories, and ingredients in your food.",http://tellspec.com/preorders/,http://iotlist.co/posts/tellspec-tell-you-what-is-in-your-food,http://tellspec.com/
http://iotlist.co/?page=23,Temp-drop: Fertility tracking for everyone,http://iotlist.co/posts/temp-drop-fertility-tracking-for-everyone,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/510/file/temp_drop.jpg,"Temp-drop is the first Smart sensor that makes fertility tracking simple, safe, accurate, and available for everyone.",https://www.indiegogo.com/projects/fertility-tracking-simply-for-everyone#home,http://iotlist.co/posts/temp-drop-fertility-tracking-for-everyone,http://www.temp-drop.com/
http://iotlist.co/?page=24,Temp-drop: Fertility tracking for everyone,http://iotlist.co/posts/temp-drop-fertility-tracking-for-everyone,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/510/file/temp_drop.jpg,"Temp-drop is the first Smart sensor that makes fertility tracking simple, safe, accurate, and available for everyone.",https://www.indiegogo.com/projects/fertility-tracking-simply-for-everyone#home,http://iotlist.co/posts/temp-drop-fertility-tracking-for-everyone,http://www.temp-drop.com/
http://iotlist.co/?page=33,Tempo: Smart Thermometer,http://iotlist.co/posts/tempo-smart-thermometer,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/243/file/Tempo-Smart-Thermometer.jpg,"Sleek and aesthetically pleasing, Tempo is designed to fuse form with function. Its innovative design and ease of use compliment a range of utterly practical features.",http://www.bluemaestro.com/shop/tempo/,http://iotlist.co/posts/tempo-smart-thermometer,http://www.bluemaestro.com/tempo-showcase/
http://iotlist.co/?page=33,TEO: The future of the padlock is here,http://iotlist.co/posts/teo-the-future-of-the-padlock-is-here,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/240/file/0112-teo-1.jpg,"TEO is the first key-less padlock that you can unlock, lock, access and share with our app on your Bluetooth enabled device.",http://www.kickstarter.com/projects/804149834/teo-the-future-of-the-padlock-is-here,http://iotlist.co/posts/teo-the-future-of-the-padlock-is-here,http://www.kickstarter.com/projects/804149834/teo-the-future-of-the-padlock-is-here
http://iotlist.co/?page=35,The Cortado: The arduino you'll never plug in,http://iotlist.co/posts/the-cortado-the-arduino-you-ll-never-plug-in,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/186/file/cortado-inbox.jpg,"Bluetooth 4.0 Development board, Arduino compatible. Make any device an IoT device with Bluetooth 4.0",https://launch.punchthrough.com/#payment-modal,http://iotlist.co/posts/the-cortado-the-arduino-you-ll-never-plug-in,https://launch.punchthrough.com/
http://iotlist.co/?page=30,The Dash: Headphones with body sensors,http://iotlist.co/posts/the-dash-headphones-with-body-sensors,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/374/file/The_Dash_from_Bragi.jpg,World's first wireless smart in ear headphones. 1000 songs. Performance tracking. Body sensors. Secure fit.,https://www.kickstarter.com/projects/hellobragi/the-dash-wireless-smart-in-ear-headphones,http://iotlist.co/posts/the-dash-headphones-with-body-sensors,http://www.bragi.com/
http://iotlist.co/?page=16,The Defender: Smart personal protection,http://iotlist.co/posts/the-defender-smart-personal-protection,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/731/file/20140426075102-Defender-and-app.jpg,The Defender is the first smart personal protection system that takes prevention to the next level with Everywhere Security.,https://www.indiegogo.com/projects/the-defender-smart-personal-protection,http://iotlist.co/posts/the-defender-smart-personal-protection,http://www.getthedefender.com/
http://iotlist.co/?page=19,The Q: Smart home audio and lighting platform,http://iotlist.co/posts/the-q-smart-home-audio-and-lighting-platform,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/629/file/belleds_q_bulbs.jpg,System integrates wireless smart LED bulbs with streaming music. The Q makes it easy to create and share your own light shows.,https://www.kickstarter.com/projects/1160798317/the-q-worlds-first-smart-home-audio-and-lighting-p?ref=category,http://iotlist.co/posts/the-q-smart-home-audio-and-lighting-platform,http://www.belleds.com/
http://iotlist.co/?page=23,The Rufus Cuff: A wrist communicator,http://iotlist.co/posts/the-rufus-cuff-a-wrist-communicator,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/517/file/Rufus-Cuff-HERO2.png,"The Rufus Cuff is an advanced wearable device with a revolutionary new take on wrist real estate. With a beautiful 3-inch wide screen, radical design, and reimagined form factor, the Rufus Cuff ends the era of the watch and ushers in the Wrist Communicator.",https://www.indiegogo.com/projects/the-rufus-cuff-more-than-a-smartwatch-a-wrist-communicator#home,http://iotlist.co/posts/the-rufus-cuff-a-wrist-communicator,http://rufuslabs.com/
http://iotlist.co/?page=24,The Rufus Cuff: A wrist communicator,http://iotlist.co/posts/the-rufus-cuff-a-wrist-communicator,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/517/file/Rufus-Cuff-HERO2.png,"The Rufus Cuff is an advanced wearable device with a revolutionary new take on wrist real estate. With a beautiful 3-inch wide screen, radical design, and reimagined form factor, the Rufus Cuff ends the era of the watch and ushers in the Wrist Communicator.",https://www.indiegogo.com/projects/the-rufus-cuff-more-than-a-smartwatch-a-wrist-communicator#home,http://iotlist.co/posts/the-rufus-cuff-a-wrist-communicator,http://rufuslabs.com/
http://iotlist.co/?page=35,Thermodo: The tiny thermometer for mobile devices,http://iotlist.co/posts/thermodo-the-tiny-thermometer-for-mobile-devices,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/252/file/thermodo_ui.gif,"Thermodo is a tiny electrical thermometer that measures the temperature right where you are. iPhone, iPad, Android & more.",http://store.thermodo.com/,http://iotlist.co/posts/thermodo-the-tiny-thermometer-for-mobile-devices,http://thermodo.com/
http://iotlist.co/?page=20,Thingk: Kitchen devices for internet of things,http://iotlist.co/posts/thingk-kitchen-devices-for-internet-of-things,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/587/file/20140331040037-still_life-2.jpg,"Combining these skills, Thingk creates smart, cool, med-tech objects, for internet of Things Era.",https://www.indiegogo.com/projects/thingk-kitchen-devices-for-internet-of-things,http://iotlist.co/posts/thingk-kitchen-devices-for-internet-of-things,http://www.thin-gk.com/
http://iotlist.co/?page=21,Thingk: Kitchen devices for internet of things,http://iotlist.co/posts/thingk-kitchen-devices-for-internet-of-things,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/587/file/20140331040037-still_life-2.jpg,"Combining these skills, Thingk creates smart, cool, med-tech objects, for internet of Things Era.",https://www.indiegogo.com/projects/thingk-kitchen-devices-for-internet-of-things,http://iotlist.co/posts/thingk-kitchen-devices-for-internet-of-things,http://www.thin-gk.com/
http://iotlist.co/?page=26,ThumbTrack: The world's smallest wearable mouse,http://iotlist.co/posts/thumbtrack-the-world-s-smallest-wearable-mouse,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/452/file/thumbtrack1111.jpg,"ThumbTrack‰ã¢ is an ergonomic touch ring-mouse controlled by the tip of your thumb. Perform all mouse functions with ease, eliminating the risk of pain or injury to your hand and wrist.",http://www.indiegogo.com/projects/thumbtrack-the-world-s-smallest-wearable-mouse--2,http://iotlist.co/posts/thumbtrack-the-world-s-smallest-wearable-mouse,http://mindstreaminc.com/
http://iotlist.co/?page=27,ThumbTrack: The world's smallest wearable mouse,http://iotlist.co/posts/thumbtrack-the-world-s-smallest-wearable-mouse,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/452/file/thumbtrack1111.jpg,"ThumbTrack‰ã¢ is an ergonomic touch ring-mouse controlled by the tip of your thumb. Perform all mouse functions with ease, eliminating the risk of pain or injury to your hand and wrist.",http://www.indiegogo.com/projects/thumbtrack-the-world-s-smallest-wearable-mouse--2,http://iotlist.co/posts/thumbtrack-the-world-s-smallest-wearable-mouse,http://mindstreaminc.com/
http://iotlist.co/?page=14,Tilt: Automate your blinds with a smart control kit,http://iotlist.co/posts/tilt-automate-your-blinds-with-a-smart-control-kit,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/786/file/e7b03b3a86684739495c9552a12fcbf0_large.jpg,"The easy, affordable, attractive way to remotely control your blinds. Without the ridiculous expense or complexity of home automation systems.",https://www.kickstarter.com/projects/551966671/automate-your-blinds-with-a-smart-control-kit-in-1,http://iotlist.co/posts/tilt-automate-your-blinds-with-a-smart-control-kit,http://www.tiltmyblinds.com/
http://iotlist.co/?page=22,Tinitell: Wristphone for kids,http://iotlist.co/posts/tinitell-wristphone-for-kids,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/538/file/55e4b2c9877835a8ad3a9ff130ff3b14_large.jpg,"Tinitell is a wearable mobile phone for kids. A wristphone that enables peace of mind for parents, and lets kids be kids.",https://www.kickstarter.com/projects/960748838/tinitell-introducing-a-wristphone-for-kids?ref=users,http://iotlist.co/posts/tinitell-wristphone-for-kids,http://www.tinitell.com/
http://iotlist.co/?page=23,Tinitell: Wristphone for kids,http://iotlist.co/posts/tinitell-wristphone-for-kids,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/538/file/55e4b2c9877835a8ad3a9ff130ff3b14_large.jpg,"Tinitell is a wearable mobile phone for kids. A wristphone that enables peace of mind for parents, and lets kids be kids.",https://www.kickstarter.com/projects/960748838/tinitell-introducing-a-wristphone-for-kids?ref=users,http://iotlist.co/posts/tinitell-wristphone-for-kids,http://www.tinitell.com/
http://iotlist.co/?page=14,Tory Burch Fitbit: The fashionable wearable,http://iotlist.co/posts/tory-burch-fitbit-the-fashionable-wearable,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/787/file/simple.b-dis-png.ha2101d36285a064d07f5e7c80cd6fdf1.png,"Transform your tracker into a chic accessory for work, weekend or evening. Tory Burch and Fitbit have teamed to create fashionable wearables.",http://www.toryburch.com/tory-burch-fitbit/,http://iotlist.co/posts/tory-burch-fitbit-the-fashionable-wearable,http://www.fitbit.com/toryburch
http://iotlist.co/,TP-LINK: Wi-Fi smart plug,http://iotlist.co/posts/tp-link-wi-fi-smart-plug,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1032/file/tp_link.jpg,TP Link has released a smart plug that works with Amazon Echo. Smart plugs are a great way to get into making your home smarter. Combine that with voice control and your have a pretty cool experience.,http://amzn.to/253zes8,http://iotlist.co/posts/tp-link-wi-fi-smart-plug,http://amzn.to/253zes8
http://iotlist.co/?page=19,TrackR bravo: The thinnest item-tracking device,http://iotlist.co/posts/trackr-bravo-the-thinnest-item-tracking-device,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/613/file/20140604221926-TrackRbravo_Spinning_3.gif,Lost Something? TrackR bravo is the deep sigh of relief to your frantic search.,https://www.indiegogo.com/projects/trackr-bravo-the-thinnest-item-tracking-device-ever,http://iotlist.co/posts/trackr-bravo-the-thinnest-item-tracking-device,http://www.thetrackr.com/
http://iotlist.co/?page=20,TrackR bravo: The thinnest item-tracking device,http://iotlist.co/posts/trackr-bravo-the-thinnest-item-tracking-device,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/613/file/20140604221926-TrackRbravo_Spinning_3.gif,Lost Something? TrackR bravo is the deep sigh of relief to your frantic search.,https://www.indiegogo.com/projects/trackr-bravo-the-thinnest-item-tracking-device-ever,http://iotlist.co/posts/trackr-bravo-the-thinnest-item-tracking-device,http://www.thetrackr.com/
http://iotlist.co/?page=2,Triby: Connected speaker for the kitchen,http://iotlist.co/posts/triby-connected-speaker-for-the-kitchen,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1027/file/A1HQq0qOEVL._SL1500_.jpg,"Triby is a multi purpose speaker for the smart kitchen. Music, hands free calling, intercom and virtual notes are the main features of the device. We are excited to get our hands on the device to test it out over the next few weeks.",http://amzn.to/1QT7D88,http://iotlist.co/posts/triby-connected-speaker-for-the-kitchen,http://www.invoxia.com/en/triby
http://iotlist.co/,Triby: Connected speaker for the kitchen,http://iotlist.co/posts/triby-connected-speaker-for-the-kitchen,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1027/file/A1HQq0qOEVL._SL1500_.jpg,"Triby is a multi purpose speaker for the smart kitchen. Music, hands free calling, intercom and virtual notes are the main features of the device. We are excited to get our hands on the device to test it out over the next few weeks.",http://amzn.to/1QT7D88,http://iotlist.co/posts/triby-connected-speaker-for-the-kitchen,http://www.invoxia.com/en/triby
http://iotlist.co/?page=9,Tripper: Window and door sensor,http://iotlist.co/posts/tripper-window-and-door-sensor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/910/file/51pbHjvw3iL._SX425_.jpg,"Don‰Ûªt bother with a costly home security system. Tripper is a set of two sensors that sends you real-time alerts when the status of any door, window, or cabinet in your home changes.",http://amzn.to/1MurAQC,http://iotlist.co/posts/tripper-window-and-door-sensor,http://www.wink.com/products/quirkyge-tripper-windowithdoor-sensor/
http://iotlist.co/?page=33,Ubooly: The connected toy that helps kids learn,http://iotlist.co/posts/ubooly-the-connected-toy-that-helps-kids-learn,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/241/file/Colors.jpg,Ubooly is powered by your smartphone or tablet and quickly adapts to your child. This magical friend will teach and entertain for hours on end.,https://www.ubooly.com/order,http://iotlist.co/posts/ubooly-the-connected-toy-that-helps-kids-learn,https://www.ubooly.com/
http://iotlist.co/?page=37,UP 24: Tracking a healthy lifestyle,http://iotlist.co/posts/up-24-tracking-a-healthy-lifestyle,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/135/file/up24.jpg,"UP is a system that takes a holistic approach to a healthy lifestyle. The wristband tracks your movement and sleep in the background. The app displays your data, lets you add things like meals and mood, and delivers insights that keep you moving forward.",http://jawbone.com/store/buy/up24#medium_onyx,http://iotlist.co/posts/up-24-tracking-a-healthy-lifestyle,https://jawbone.com/up
http://iotlist.co/?page=11,UP3: Health tracker,http://iotlist.co/posts/up3-health-tracker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/887/file/md-up3-silver.png,UP3 is packed with state-of-the-art sensors that give you the full picture of your health. Heart Health Sensor measures resting heart rate - a leading indicator of your overall health and fitness level.,http://jawbone.com/store/buy/up3,http://iotlist.co/posts/up3-health-tracker,http://jawbone.com/store/buy/up3
http://iotlist.co/?page=7,Valta: Simple home energy management,http://iotlist.co/posts/valta-simple-home-energy-management,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/953/file/Screen_Shot_2015-04-01_at_1.52.32_PM.png,Saving money on energy efficiency is one of the great values of setting up a smart home. Nest is doing a great job in showcasing the money you can save by understanding how you use energy. Valta is a great showcase of an easy way to add everyday devices to your smart home and manage energy savings.,http://amzn.to/1CasDdc,http://iotlist.co/posts/valta-simple-home-energy-management,http://www.valta.com/
http://iotlist.co/?page=21,Vanhawks Valour: Connected carbon fibre bike,http://iotlist.co/posts/vanhawks-valour-connected-carbon-fibre-bike,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/560/file/vanhawks-valour-first-ever-connected-carbon-fiber-bicycle-04-570x379.jpg,"The first connected bike featuring performance tracking, security sensors & interactive feedback to radically change the way you ride",https://www.kickstarter.com/projects/1931822269/vanhawks-valour-first-ever-connected-carbon-fibre,http://iotlist.co/posts/vanhawks-valour-connected-carbon-fibre-bike,http://www.vanhawks.com/
http://iotlist.co/?page=22,Vanhawks Valour: Connected carbon fibre bike,http://iotlist.co/posts/vanhawks-valour-connected-carbon-fibre-bike,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/560/file/vanhawks-valour-first-ever-connected-carbon-fiber-bicycle-04-570x379.jpg,"The first connected bike featuring performance tracking, security sensors & interactive feedback to radically change the way you ride",https://www.kickstarter.com/projects/1931822269/vanhawks-valour-first-ever-connected-carbon-fibre,http://iotlist.co/posts/vanhawks-valour-connected-carbon-fibre-bike,http://www.vanhawks.com/
http://iotlist.co/?page=19,VESSYL: Connected cup,http://iotlist.co/posts/vessyl-connected-cup,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1020/file/cups.png,Vessyl automatically knows and tracks what you're drinking in real-time.,https://www.myvessyl.com/orders/new,http://iotlist.co/posts/vessyl-connected-cup,https://www.myvessyl.com/
http://iotlist.co/?page=20,VESSYL: Connected cup,http://iotlist.co/posts/vessyl-connected-cup,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1020/file/cups.png,Vessyl automatically knows and tracks what you're drinking in real-time.,https://www.myvessyl.com/orders/new,http://iotlist.co/posts/vessyl-connected-cup,https://www.myvessyl.com/
http://iotlist.co/?page=26,VÌ_vo: Garmin fitness band,http://iotlist.co/posts/vivo-garmin-fitness-band,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/434/file/vivo1_0000.png,"VÌ_vofit learns your current activity level, then assigns an attainable daily goal. As you meet your milestones, vÌ_vofit will adjust your goal for the next day, gradually nudging you toward a healthier lifestyle.",https://buy.garmin.com/en-US/US/prod143405.html,http://iotlist.co/posts/vivo-garmin-fitness-band,http://sites.garmin.com/vivo/
http://iotlist.co/?page=27,VÌ_vo: Garmin fitness band,http://iotlist.co/posts/vivo-garmin-fitness-band,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/434/file/vivo1_0000.png,"VÌ_vofit learns your current activity level, then assigns an attainable daily goal. As you meet your milestones, vÌ_vofit will adjust your goal for the next day, gradually nudging you toward a healthier lifestyle.",https://buy.garmin.com/en-US/US/prod143405.html,http://iotlist.co/posts/vivo-garmin-fitness-band,http://sites.garmin.com/vivo/
http://iotlist.co/?page=31,Vigo: Very first connected energy gauge,http://iotlist.co/posts/vigo-very-first-connected-energy-gauge,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/278/file/Vigo-Unit-642x336.png,"Vigo is the first wearable device to quantify your alertness. With this data, Vigo can do cool things like nudge you when you‰Ûªre dozing off or give you recommendations about when to take smarter breaks.",http://wearvigo.com/,http://iotlist.co/posts/vigo-very-first-connected-energy-gauge,http://wearvigo.com/
http://iotlist.co/?page=32,Vigo: Very first connected energy gauge,http://iotlist.co/posts/vigo-very-first-connected-energy-gauge,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/278/file/Vigo-Unit-642x336.png,"Vigo is the first wearable device to quantify your alertness. With this data, Vigo can do cool things like nudge you when you‰Ûªre dozing off or give you recommendations about when to take smarter breaks.",http://wearvigo.com/,http://iotlist.co/posts/vigo-very-first-connected-energy-gauge,http://wearvigo.com/
http://iotlist.co/?page=37,Viper: Home Security Starter Kit,http://iotlist.co/posts/viper-home-security-starter-kit,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/122/file/Viper_Home_Starter_Kit_.png,Protect your home and your family with the most advanced and reliable wireless home security system from Viper. This kit contains everything you need for a complete start-up system.,http://www.viper.com/Home/Buy.aspx,http://iotlist.co/posts/viper-home-security-starter-kit,http://www.viper.com/Home/Default.aspx
http://iotlist.co/?page=16,Vocca: Voice activated light bulb,http://iotlist.co/posts/vocca-voice-activated-light-bulb,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/708/file/Screen_Shot_2014-08-07_at_10.11.28_AM.png,"VOCCA is ""smart"" lighting. This simple Plug & Play Voice Activated Bulb Adapter requires no Wi-Fi, no setup, no installation.",https://www.kickstarter.com/projects/1679699735/vocca-turn-any-simple-light-bulb-into-a-voice-acti,http://iotlist.co/posts/vocca-voice-activated-light-bulb,http://www.voccalight.com/
http://iotlist.co/?page=25,W/ME: Health wristband,http://iotlist.co/posts/w-me-health-wristband,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/474/file/617x_D1B0SL._SX466_.jpg,"A health wristband that can measure your heart rate variability, infer your Autonomic Nervous System agility, and display your mental state to let you know your inner-self. It can also coach rhythmic breathing exercises and help you improve your body condition.",http://www.phyode.com/shop.html,http://iotlist.co/posts/w-me-health-wristband,http://www.phyode.com/index.html
http://iotlist.co/?page=26,W/ME: Health wristband,http://iotlist.co/posts/w-me-health-wristband,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/474/file/617x_D1B0SL._SX466_.jpg,"A health wristband that can measure your heart rate variability, infer your Autonomic Nervous System agility, and display your mental state to let you know your inner-self. It can also coach rhythmic breathing exercises and help you improve your body condition.",http://www.phyode.com/shop.html,http://iotlist.co/posts/w-me-health-wristband,http://www.phyode.com/index.html
